Orthogroup	Populus_trichocarpa	Salix_dunnii
OG0007393	Populus_trichocarpa|Potri.008G123600	Salix_dunnii|Safaf08G0100700
OG0007394	Populus_trichocarpa|Potri.010G129532	Salix_dunnii|Safaf10G0096100
OG0007394	Populus_trichocarpa|Potri.008G116800	Salix_dunnii|Safaf08G0095200
OG0007396	Populus_trichocarpa|Potri.015G032700	Salix_dunnii|Safaf15G0027700
OG0007396	Populus_trichocarpa|Potri.012G040900	Salix_dunnii|Safaf12G0027100
OG0007397	Populus_trichocarpa|Potri.013G049900	Salix_dunnii|Safaf13G0041600
OG0007398	Populus_trichocarpa|Potri.008G130800	Salix_dunnii|Safaf08G0107000
OG0007398	Populus_trichocarpa|Potri.010G111200	Salix_dunnii|Safaf10G0082300
OG0007399	Populus_trichocarpa|Potri.013G102600	Salix_dunnii|Safaf13G0082200
OG0007399	Populus_trichocarpa|Potri.019G076800	Salix_dunnii|Safaf19G0081600
OG0007400	Populus_trichocarpa|Potri.001G169500, Populus_trichocarpa|Potri.003G064700	Salix_dunnii|Safaf03G0039700
OG0007401	Populus_trichocarpa|Potri.003G065266	Salix_dunnii|Safaf03G0040100
OG0007402	Populus_trichocarpa|Potri.001G200800, Populus_trichocarpa|Potri.003G039000	Salix_dunnii|Safaf03G0023000
OG0007403	Populus_trichocarpa|Potri.011G156900	Salix_dunnii|Safaf11G0117100
OG0007404	Populus_trichocarpa|Potri.015G054100, Populus_trichocarpa|Potri.015G053800	Salix_dunnii|Safaf15G0042600
OG0007405	Populus_trichocarpa|Potri.015G061800	Salix_dunnii|Safaf15G0054500
OG0007406	Populus_trichocarpa|Potri.012G068801	Salix_dunnii|Safaf15G0055500
OG0007407	Populus_trichocarpa|Potri.005G234500	Salix_dunnii|Safaf05G0176900
OG0007407	Populus_trichocarpa|Potri.002G028200	Salix_dunnii|Safaf02G0023200
OG0007408	Populus_trichocarpa|Potri.005G248600	Salix_dunnii|Safaf05G0189200
OG0007409	Populus_trichocarpa|Potri.005G258400	Salix_dunnii|Safaf05G0197500
OG0007409	Populus_trichocarpa|Potri.002G002700	Salix_dunnii|Safaf02G0001700
OG0007410	Populus_trichocarpa|Potri.005G188200	Salix_dunnii|Safaf05G0137900
OG0007410	Populus_trichocarpa|Potri.002G071400	Salix_dunnii|Safaf02G0059900
OG0007411	Populus_trichocarpa|Potri.005G177500	Salix_dunnii|Safaf05G0127800
OG0007411	Populus_trichocarpa|Potri.002G084100	Salix_dunnii|Safaf02G0070400
OG0007412	Populus_trichocarpa|Potri.005G163900	Salix_dunnii|Safaf05G0116900
OG0007412	Populus_trichocarpa|Potri.002G098000	Salix_dunnii|Safaf02G0082200
OG0007413	Populus_trichocarpa|Potri.001G384600	Salix_dunnii|Safaf16G0252800
OG0007414	Populus_trichocarpa|Potri.011G144400	Salix_dunnii|Safaf11G0105900
OG0007415	Populus_trichocarpa|Potri.008G082400, Populus_trichocarpa|Potri.008G082700	Salix_dunnii|Safaf08G0065900
OG0007416	Populus_trichocarpa|Potri.001G191900	Salix_dunnii|Safaf01G0156600
OG0007417	Populus_trichocarpa|Potri.003G059800, Populus_trichocarpa|Potri.001G174400	Salix_dunnii|Safaf01G0143200
OG0007418	Populus_trichocarpa|Potri.001G204400, Populus_trichocarpa|Potri.003G011900	Salix_dunnii|Safaf03G0016500
OG0007419	Populus_trichocarpa|Potri.017G053400	Salix_dunnii|Safaf17G0049100
OG0007420	Populus_trichocarpa|Potri.001G044200	Salix_dunnii|Safaf01G0033200
OG0007420	Populus_trichocarpa|Potri.003G182400	Salix_dunnii|Safaf03G0140900
OG0007421	Populus_trichocarpa|Potri.008G133200	Salix_dunnii|Safaf08G0109000
OG0007421	Populus_trichocarpa|Potri.010G108500	Salix_dunnii|Safaf10G0084600
OG0007422	Populus_trichocarpa|Potri.008G148100, Populus_trichocarpa|Potri.010G093600	Salix_dunnii|Safaf10G0070600
OG0007423	Populus_trichocarpa|Potri.008G086700	Salix_dunnii|Safaf08G0069300
OG0007424	Populus_trichocarpa|Potri.017G137500, Populus_trichocarpa|Potri.004G085700, Populus_trichocarpa|Potri.004G121500	Salix_dunnii|Safaf04G0056800
OG0007428	Populus_trichocarpa|Potri.009G103500	Salix_dunnii|Safaf09G0084100
OG0007428	Populus_trichocarpa|Potri.004G142000	Salix_dunnii|Safaf04G0103100
OG0007429	Populus_trichocarpa|Potri.009G168400	Salix_dunnii|Safaf09G0135100
OG0007429	Populus_trichocarpa|Potri.004G207000	Salix_dunnii|Safaf04G0148200
OG0007430	Populus_trichocarpa|Potri.007G015300, Populus_trichocarpa|Potri.007G015400	Salix_dunnii|Safaf07G0013300
OG0007432	Populus_trichocarpa|Potri.001G452400	Salix_dunnii|Safaf16G0296200
OG0007434	Populus_trichocarpa|Potri.006G164000, Populus_trichocarpa|Potri.018G086300	Salix_dunnii|Safaf18G0068000
OG0007435	Populus_trichocarpa|Potri.017G012600	Salix_dunnii|Safaf17G0007300
OG0007437	Populus_trichocarpa|Potri.009G131700	Salix_dunnii|Safaf09G0107200
OG0007437	Populus_trichocarpa|Potri.004G172100	Salix_dunnii|Safaf04G0121200
OG0007440	Populus_trichocarpa|Potri.012G127300, Populus_trichocarpa|Potri.015G128600	Salix_dunnii|Safaf15G0108000
OG0007441	Populus_trichocarpa|Potri.007G031600	Salix_dunnii|Safaf07G0028700
OG0007442	Populus_trichocarpa|Potri.006G275700, Populus_trichocarpa|Potri.006G272000	Salix_dunnii|Safaf06G0220000
OG0007443	Populus_trichocarpa|Potri.002G212800, Populus_trichocarpa|Potri.001G221150, Populus_trichocarpa|Potri.001G221000	Salix_dunnii|Safaf16G0116700
OG0007444	Populus_trichocarpa|Potri.018G062100, Populus_trichocarpa|Potri.006G226700	Salix_dunnii|Safaf06G0180200
OG0007445	Populus_trichocarpa|Potri.014G017900	Salix_dunnii|Safaf14G0009100
OG0007445	Populus_trichocarpa|Potri.002G119800	Salix_dunnii|Safaf02G0100900
OG0007446	Populus_trichocarpa|Potri.001G281400, Populus_trichocarpa|Potri.009G076700	Salix_dunnii|Safaf09G0060800
OG0007448	Populus_trichocarpa|Potri.010G067200	Salix_dunnii|Safaf10G0041100
OG0007448	Populus_trichocarpa|Potri.008G170700	Salix_dunnii|Safaf08G0140700
OG0007449	Populus_trichocarpa|Potri.008G169800, Populus_trichocarpa|Potri.010G068500	Salix_dunnii|Safaf10G0040100
OG0007451	Populus_trichocarpa|Potri.003G074300	Salix_dunnii|Safaf03G0048400
OG0007451	Populus_trichocarpa|Potri.001G160600	Salix_dunnii|Safaf03G0048600
OG0007452	Populus_trichocarpa|Potri.001G149200, Populus_trichocarpa|Potri.003G085200	Salix_dunnii|Safaf03G0058200
OG0007453	Populus_trichocarpa|Potri.003G076600, Populus_trichocarpa|Potri.001G158200	Salix_dunnii|Safaf01G0138500
OG0007454	Populus_trichocarpa|Potri.006G213600	Salix_dunnii|Safaf06G0167700
OG0007454	Populus_trichocarpa|Potri.016G080000	Salix_dunnii|Safaf16G0072400
OG0007456	Populus_trichocarpa|Potri.016G111000	Salix_dunnii|Safaf16G0093600
OG0007457	Populus_trichocarpa|Potri.010G022100, Populus_trichocarpa|Potri.008G215100	Salix_dunnii|Safaf08G0168900
OG0007458	Populus_trichocarpa|Potri.008G052900	Salix_dunnii|Safaf08G0040900
OG0007458	Populus_trichocarpa|Potri.010G207700	Salix_dunnii|Safaf10G0161100
OG0007459	Populus_trichocarpa|Potri.010G208200, Populus_trichocarpa|Potri.008G052500	Salix_dunnii|Safaf08G0040800
OG0007460	Populus_trichocarpa|Potri.010G187000, Populus_trichocarpa|Potri.008G070400	Salix_dunnii|Safaf10G0143100
OG0007461	Populus_trichocarpa|Potri.013G091100, Populus_trichocarpa|Potri.019G058200	Salix_dunnii|Safaf19G0067300
OG0007462	Populus_trichocarpa|Potri.006G033800	Salix_dunnii|Safaf06G0021500
OG0007462	Populus_trichocarpa|Potri.016G031900	Salix_dunnii|Safaf16G0028700
OG0007463	Populus_trichocarpa|Potri.016G045300, Populus_trichocarpa|Potri.006G192800	Salix_dunnii|Safaf06G0150300
OG0007464	Populus_trichocarpa|Potri.006G192500	Salix_dunnii|Safaf06G0149900
OG0007465	Populus_trichocarpa|Potri.002G041700	Salix_dunnii|Safaf02G0034800
OG0007465	Populus_trichocarpa|Potri.005G221400	Salix_dunnii|Safaf05G0165200
OG0007466	Populus_trichocarpa|Potri.005G202700	Salix_dunnii|Safaf05G0148400
OG0007467	Populus_trichocarpa|Potri.002G058000	Salix_dunnii|Safaf02G0048800
OG0007467	Populus_trichocarpa|Potri.005G204200	Salix_dunnii|Safaf05G0149400
OG0007468	Populus_trichocarpa|Potri.007G134600, Populus_trichocarpa|Potri.017G017500	Salix_dunnii|Safaf17G0011000
OG0007470	Populus_trichocarpa|Potri.009G023900	Salix_dunnii|Safaf09G0015900
OG0007470	Populus_trichocarpa|Potri.001G230500	Salix_dunnii|Safaf16G0124200
OG0007471	Populus_trichocarpa|Potri.014G049800	Salix_dunnii|Safaf14G0031700
OG0007472	Populus_trichocarpa|Potri.014G078500	Salix_dunnii|Safaf14G0050000
OG0007472	Populus_trichocarpa|Potri.002G152200	Salix_dunnii|Safaf02G0127100
OG0007473	Populus_trichocarpa|Potri.003G124300	Salix_dunnii|Safaf03G0092200
OG0007473	Populus_trichocarpa|Potri.001G107100	Salix_dunnii|Safaf01G0084500
OG0007475	Populus_trichocarpa|Potri.002G200900, Populus_trichocarpa|Potri.014G125600	Salix_dunnii|Safaf02G0165400
OG0007476	Populus_trichocarpa|Potri.002G201300	Salix_dunnii|Safaf02G0164900, Salix_dunnii|Safaf02G0165100
OG0007477	Populus_trichocarpa|Potri.001G351400, Populus_trichocarpa|Potri.017G072800	Salix_dunnii|Safaf17G0067400
OG0007478	Populus_trichocarpa|Potri.017G112600	Salix_dunnii|Safaf17G0106300
OG0007478	Populus_trichocarpa|Potri.004G102200	Salix_dunnii|Safaf04G0081700
OG0007479	Populus_trichocarpa|Potri.009G085300, Populus_trichocarpa|Potri.017G124100	Salix_dunnii|Safaf17G0114400
OG0007480	Populus_trichocarpa|Potri.008G077000	Salix_dunnii|Safaf08G0061700
OG0007480	Populus_trichocarpa|Potri.010G180800	Salix_dunnii|Safaf10G0137000
OG0007481	Populus_trichocarpa|Potri.013G073800, Populus_trichocarpa|Potri.013G073700	Salix_dunnii|Safaf06G0164100
OG0007482	Populus_trichocarpa|Potri.019G038550, Populus_trichocarpa|Potri.013G062600	Salix_dunnii|Safaf13G0051700
OG0007483	Populus_trichocarpa|Potri.013G039500	Salix_dunnii|Safaf13G0032100
OG0007483	Populus_trichocarpa|Potri.005G052100	Salix_dunnii|Safaf05G0030700
OG0007484	Populus_trichocarpa|Potri.008G150200, Populus_trichocarpa|Potri.010G090800	Salix_dunnii|Safaf10G0073200
OG0007485	Populus_trichocarpa|Potri.008G105000	Salix_dunnii|Safaf08G0084400
OG0007486	Populus_trichocarpa|Potri.010G142001	Salix_dunnii|Safaf08G0086600, Salix_dunnii|Safaf10G0108100
OG0007487	Populus_trichocarpa|Potri.014G191500, Populus_trichocarpa|Potri.002G245300	Salix_dunnii|Safaf02G0194200
OG0007488	Populus_trichocarpa|Potri.002G245500	Salix_dunnii|Safaf02G0194400
OG0007489	Populus_trichocarpa|Potri.002G214500, Populus_trichocarpa|Potri.014G170600	Salix_dunnii|Safaf14G0130300
OG0007491	Populus_trichocarpa|Potri.009G061500	Salix_dunnii|Safaf09G0048000
OG0007492	Populus_trichocarpa|Potri.001G268200	Salix_dunnii|Safaf16G0154100
OG0007492	Populus_trichocarpa|Potri.009G062600	Salix_dunnii|Safaf09G0048900
OG0007493	Populus_trichocarpa|Potri.016G140500	Salix_dunnii|Safaf04G0165100
OG0007493	Populus_trichocarpa|Potri.006G111200	Salix_dunnii|Safaf06G0088800
OG0007494	Populus_trichocarpa|Potri.012G107200	Salix_dunnii|Safaf16G0104300
OG0007495	Populus_trichocarpa|Potri.006G096100, Populus_trichocarpa|Potri.016G110800	Salix_dunnii|Safaf16G0093400
OG0007496	Populus_trichocarpa|Potri.016G105600, Populus_trichocarpa|Potri.006G093700	Salix_dunnii|Safaf06G0072800
OG0007497	Populus_trichocarpa|Potri.016G100500, Populus_trichocarpa|Potri.006G088000	Salix_dunnii|Safaf06G0067800
OG0007498	Populus_trichocarpa|Potri.016G097900, Populus_trichocarpa|Potri.006G121500	Salix_dunnii|Safaf06G0099000
OG0007499	Populus_trichocarpa|Potri.016G057700, Populus_trichocarpa|Potri.006G048000	Salix_dunnii|Safaf06G0032900
OG0007500	Populus_trichocarpa|Potri.008G037100, Populus_trichocarpa|Potri.010G225100	Salix_dunnii|Safaf10G0174900
OG0007501	Populus_trichocarpa|Potri.010G199000	Salix_dunnii|Safaf10G0153000
OG0007501	Populus_trichocarpa|Potri.008G060000	Salix_dunnii|Safaf08G0047800
OG0007502	Populus_trichocarpa|Potri.003G192100	Salix_dunnii|Safaf03G0147800
OG0007502	Populus_trichocarpa|Potri.001G033200	Salix_dunnii|Safaf01G0027200
OG0007503	Populus_trichocarpa|Potri.001G269000, Populus_trichocarpa|Potri.009G063700	Salix_dunnii|Safaf09G0049600
OG0007504	Populus_trichocarpa|Potri.001G470600	Salix_dunnii|Safaf11G0122400
OG0007505	Populus_trichocarpa|Potri.001G167300, Populus_trichocarpa|Potri.003G067000	Salix_dunnii|Safaf03G0041500
OG0007506	Populus_trichocarpa|Potri.003G073800, Populus_trichocarpa|Potri.001G161500	Salix_dunnii|Safaf01G0135600
OG0007507	Populus_trichocarpa|Potri.001G382800, Populus_trichocarpa|Potri.011G103500	Salix_dunnii|Safaf11G0060100
OG0007508	Populus_trichocarpa|Potri.001G390800	Salix_dunnii|Safaf16G0257000
OG0007509	Populus_trichocarpa|Potri.010G148200	Salix_dunnii|Safaf10G0112700
OG0007509	Populus_trichocarpa|Potri.008G102700	Salix_dunnii|Safaf08G0082300
OG0007510	Populus_trichocarpa|Potri.003G030300	Salix_dunnii|Safaf03G0016900
OG0007511	Populus_trichocarpa|Potri.009G113500	Salix_dunnii|Safaf09G0092100
OG0007512	Populus_trichocarpa|Potri.009G105300	Salix_dunnii|Safaf09G0085000
OG0007512	Populus_trichocarpa|Potri.004G143400	Salix_dunnii|Safaf04G0102100
OG0007513	Populus_trichocarpa|Potri.009G094200	Salix_dunnii|Safaf09G0075800
OG0007513	Populus_trichocarpa|Potri.001G299200	Salix_dunnii|Safaf16G0180800
OG0007514	Populus_trichocarpa|Potri.009G091100	Salix_dunnii|Safaf09G0073500
OG0007514	Populus_trichocarpa|Potri.001G296900	Salix_dunnii|Safaf16G0179100
OG0007515	Populus_trichocarpa|Potri.011G139600	Salix_dunnii|Safaf11G0102100
OG0007515	Populus_trichocarpa|Potri.001G435700	Salix_dunnii|Safaf16G0287200
OG0007516	Populus_trichocarpa|Potri.008G009400	Salix_dunnii|Safaf08G0005600
OG0007517	Populus_trichocarpa|Potri.016G022800	Salix_dunnii|Safaf16G0021900
OG0007517	Populus_trichocarpa|Potri.006G023900	Salix_dunnii|Safaf06G0016300
OG0007518	Populus_trichocarpa|Potri.010G073000	Salix_dunnii|Safaf10G0036000
OG0007518	Populus_trichocarpa|Potri.008G165500	Salix_dunnii|Safaf08G0135800
OG0007519	Populus_trichocarpa|Potri.001G129600	Salix_dunnii|Safaf03G0074200, Salix_dunnii|Safaf01G0104600
OG0007520	Populus_trichocarpa|Potri.018G075000	Salix_dunnii|Safaf18G0060400, Salix_dunnii|Safaf18G0060300
OG0007521	Populus_trichocarpa|Potri.010G131000	Salix_dunnii|Safaf10G0097300
OG0007522	Populus_trichocarpa|Potri.017G087300, Populus_trichocarpa|Potri.004G128820	Salix_dunnii|Safaf04G0095100
OG0007523	Populus_trichocarpa|Potri.017G095700, Populus_trichocarpa|Potri.017G096300, Populus_trichocarpa|Potri.017G098100, Populus_trichocarpa|Potri.017G098300, Populus_trichocarpa|Potri.017G096500	Salix_dunnii|Safaf17G0094800
OG0007524	Populus_trichocarpa|Potri.013G078700	Salix_dunnii|Safaf13G0067600
OG0007525	Populus_trichocarpa|Potri.003G166200	Salix_dunnii|Safaf03G0127300
OG0007526	Populus_trichocarpa|Potri.009G017100, Populus_trichocarpa|Potri.001G215500	Salix_dunnii|Safaf16G0112200
OG0007529	Populus_trichocarpa|Potri.005G116900	Salix_dunnii|Safaf05G0086500
OG0007529	Populus_trichocarpa|Potri.007G014800	Salix_dunnii|Safaf07G0013000
OG0007530	Populus_trichocarpa|Potri.006G101800, Populus_trichocarpa|Potri.016G118000	Salix_dunnii|Safaf16G0099500
OG0007531	Populus_trichocarpa|Potri.008G025000	Salix_dunnii|Safaf08G0016900
OG0007532	Populus_trichocarpa|Potri.006G112800	Salix_dunnii|Safaf06G0090200
OG0007533	Populus_trichocarpa|Potri.010G239900	Salix_dunnii|Safaf10G0186900
OG0007533	Populus_trichocarpa|Potri.008G019400	Salix_dunnii|Safaf08G0013200
OG0007534	Populus_trichocarpa|Potri.002G037700	Salix_dunnii|Safaf02G0031300
OG0007534	Populus_trichocarpa|Potri.005G225400	Salix_dunnii|Safaf05G0169000
OG0007535	Populus_trichocarpa|Potri.010G227800	Salix_dunnii|Safaf10G0177100
OG0007535	Populus_trichocarpa|Potri.008G034600	Salix_dunnii|Safaf08G0023900
OG0007536	Populus_trichocarpa|Potri.010G204400	Salix_dunnii|Safaf10G0158000
OG0007536	Populus_trichocarpa|Potri.008G055400	Salix_dunnii|Safaf08G0043000
OG0007537	Populus_trichocarpa|Potri.010G201500	Salix_dunnii|Safaf10G0155600
OG0007538	Populus_trichocarpa|Potri.005G047701, Populus_trichocarpa|Potri.013G034900	Salix_dunnii|Safaf13G0029100
OG0007539	Populus_trichocarpa|Potri.013G119500	Salix_dunnii|Safaf13G0095400
OG0007539	Populus_trichocarpa|Potri.019G091500	Salix_dunnii|Safaf19G0093200
OG0007540	Populus_trichocarpa|Potri.001G113600	Salix_dunnii|Safaf01G0090300
OG0007541	Populus_trichocarpa|Potri.007G130300	Salix_dunnii|Safaf07G0111800
OG0007542	Populus_trichocarpa|Potri.002G164700	Salix_dunnii|Safaf02G0137200
OG0007543	Populus_trichocarpa|Potri.014G135900	Salix_dunnii|Safaf14G0102800
OG0007543	Populus_trichocarpa|Potri.002G213100	Salix_dunnii|Safaf02G0157300
OG0007545	Populus_trichocarpa|Potri.010G144500, Populus_trichocarpa|Potri.008G105800	Salix_dunnii|Safaf08G0085200
OG0007546	Populus_trichocarpa|Potri.014G067500	Salix_dunnii|Safaf14G0042700
OG0007547	Populus_trichocarpa|Potri.002G182600	Salix_dunnii|Safaf02G0153100
OG0007547	Populus_trichocarpa|Potri.014G108400	Salix_dunnii|Safaf14G0078600
OG0007548	Populus_trichocarpa|Potri.014G111600, Populus_trichocarpa|Potri.002G186300	Salix_dunnii|Safaf02G0156600
OG0007549	Populus_trichocarpa|Potri.014G113700, Populus_trichocarpa|Potri.002G187600	Salix_dunnii|Safaf02G0155800
OG0007550	Populus_trichocarpa|Potri.018G113300, Populus_trichocarpa|Potri.006G189100	Salix_dunnii|Safaf06G0147600
OG0007551	Populus_trichocarpa|Potri.014G127700	Salix_dunnii|Safaf14G0095000
OG0007551	Populus_trichocarpa|Potri.002G203500	Salix_dunnii|Safaf02G0163300
OG0007552	Populus_trichocarpa|Potri.014G138100	Salix_dunnii|Safaf14G0104500
OG0007553	Populus_trichocarpa|Potri.005G221300, Populus_trichocarpa|Potri.002G041900	Salix_dunnii|Safaf02G0035000
OG0007554	Populus_trichocarpa|Potri.013G152400	Salix_dunnii|Safaf13G0117700
OG0007554	Populus_trichocarpa|Potri.019G125000	Salix_dunnii|Safaf19G0113900
OG0007555	Populus_trichocarpa|Potri.019G118500, Populus_trichocarpa|Potri.013G148900	Salix_dunnii|Safaf13G0114900
OG0007556	Populus_trichocarpa|Potri.017G112800	Salix_dunnii|Safaf17G0106400
OG0007556	Populus_trichocarpa|Potri.004G102000	Salix_dunnii|Safaf04G0081900
OG0007557	Populus_trichocarpa|Potri.019G072900	Salix_dunnii|Safaf19G0077600
OG0007558	Populus_trichocarpa|Potri.003G143200	Salix_dunnii|Safaf03G0108500
OG0007558	Populus_trichocarpa|Potri.001G087800	Salix_dunnii|Safaf01G0067700
OG0007559	Populus_trichocarpa|Potri.003G140700	Salix_dunnii|Safaf03G0106200
OG0007559	Populus_trichocarpa|Potri.001G090900	Salix_dunnii|Safaf01G0070500
OG0007560	Populus_trichocarpa|Potri.010G065100	Salix_dunnii|Safaf10G0042700
OG0007561	Populus_trichocarpa|Potri.008G104500, Populus_trichocarpa|Potri.010G146400	Salix_dunnii|Safaf10G0111200
OG0007562	Populus_trichocarpa|Potri.003G077400	Salix_dunnii|Safaf03G0051500
OG0007562	Populus_trichocarpa|Potri.001G157500	Salix_dunnii|Safaf01G0139300
OG0007563	Populus_trichocarpa|Potri.006G016200	Salix_dunnii|Safaf06G0011400
OG0007564	Populus_trichocarpa|Potri.003G084200	Salix_dunnii|Safaf03G0057700
OG0007565	Populus_trichocarpa|Potri.011G080700, Populus_trichocarpa|Potri.011G080600	Salix_dunnii|Safaf11G0053600
OG0007567	Populus_trichocarpa|Potri.002G091101	Salix_dunnii|Safaf12G0104000
OG0007567	Populus_trichocarpa|Potri.005G170300	Salix_dunnii|Safaf05G0121800
OG0007568	Populus_trichocarpa|Potri.004G063000	Salix_dunnii|Safaf04G0042900
OG0007568	Populus_trichocarpa|Potri.011G072100	Salix_dunnii|Safaf11G0047300
OG0007569	Populus_trichocarpa|Potri.012G121596, Populus_trichocarpa|Potri.015G121000	Salix_dunnii|Safaf15G0103400
OG0007570	Populus_trichocarpa|Potri.011G163600, Populus_trichocarpa|Potri.001G465500	Salix_dunnii|Safaf16G0305100
OG0007571	Populus_trichocarpa|Potri.012G015800	Salix_dunnii|Safaf12G0012100
OG0007571	Populus_trichocarpa|Potri.015G012700	Salix_dunnii|Safaf15G0011700, Salix_dunnii|Safaf18G0015500
OG0007572	Populus_trichocarpa|Potri.003G127900, Populus_trichocarpa|Potri.001G103800	Salix_dunnii|Safaf10G0077000, Salix_dunnii|Safaf11G0062700, Salix_dunnii|Safaf01G0081800
OG0007573	Populus_trichocarpa|Potri.003G140400	Salix_dunnii|Safaf03G0106000
OG0007573	Populus_trichocarpa|Potri.001G091300	Salix_dunnii|Safaf01G0070800
OG0007574	Populus_trichocarpa|Potri.003G142600	Salix_dunnii|Safaf03G0108000
OG0007575	Populus_trichocarpa|Potri.002G027300	Salix_dunnii|Safaf02G0022500
OG0007575	Populus_trichocarpa|Potri.005G235200	Salix_dunnii|Safaf05G0177800, Salix_dunnii|Safaf05G0177900
OG0007576	Populus_trichocarpa|Potri.002G104300	Salix_dunnii|Safaf02G0086800
OG0007577	Populus_trichocarpa|Potri.015G105702	Salix_dunnii|Safaf15G0093700
OG0007577	Populus_trichocarpa|Potri.012G106600	Salix_dunnii|Safaf12G0084200
OG0007578	Populus_trichocarpa|Potri.001G369700, Populus_trichocarpa|Potri.001G370100	Salix_dunnii|Safaf16G0241300
OG0007579	Populus_trichocarpa|Potri.009G061700, Populus_trichocarpa|Potri.001G267400	Salix_dunnii|Safaf16G0153400
OG0007580	Populus_trichocarpa|Potri.009G069600	Salix_dunnii|Safaf09G0055100
OG0007582	Populus_trichocarpa|Potri.006G275400	Salix_dunnii|Safaf06G0219800
OG0007583	Populus_trichocarpa|Potri.018G024700, Populus_trichocarpa|Potri.006G257000	Salix_dunnii|Safaf06G0207500
OG0007584	Populus_trichocarpa|Potri.006G254000, Populus_trichocarpa|Potri.018G027800	Salix_dunnii|Safaf18G0021700
OG0007585	Populus_trichocarpa|Potri.006G250000	Salix_dunnii|Safaf06G0200900, Salix_dunnii|Safaf18G0024300
OG0007586	Populus_trichocarpa|Potri.006G226900	Salix_dunnii|Safaf06G0180400
OG0007587	Populus_trichocarpa|Potri.018G063600, Populus_trichocarpa|Potri.006G136500	Salix_dunnii|Safaf06G0111800
OG0007588	Populus_trichocarpa|Potri.001G297600	Salix_dunnii|Safaf16G0179800
